name,tailpipe_co2
Ford Mondeo Trend Hatch Auto (2015-2025),135
Ford Mondeo Titanium Hatch Auto (2015-2025),135
Ford Mondeo Ambiente Wagon Auto (2015-2025),140
Ford Mondeo Trend Wagon Auto (2015-2025),140
Ford Mondeo Titanium Wagon Auto (2015-2025),140
Suzuki Vitara RT-S Hatch Manual (2015-2016),136
Suzuki Vitara RT-S Hatch Auto (2015-2016),139
Suzuki Vitara RT-X Hatch Auto (2015-2016),147
BMW X5 sDrive25d Wagon Auto (2015-2020),146
Mercedes-Benz CLS Class CLS250d Sedan Auto (2015-2018),141
Volvo V40 T5 Hatch Auto (2015-2019),142
Peugeot 508 Active Sedan Auto (2015-2018),134
Mercedes-Benz SLK Class SLK200 Convertible Auto (2015-2016),145
Mercedes-Benz SLK Class SLK300 Convertible Auto (2015-2016),146
BMW 3 Series 318i Sedan Auto (2015-2025),126
BMW 3 Series 318i Sedan Manual (2015-2025),129
BMW 3 Series 320i Sedan Auto (2015-2019),134
BMW 3 Series 330i Sedan Auto (2015-2019),136
BMW 3 Series 320i Sedan Manual (2015-2025),138
BMW 3 Series 330i Wagon Auto (2015-2019),143
BMW 3 Series 320i Wagon Manual (2015-2025),147
BMW 3 Series 320i Wagon Auto (2015-2025),138
BMW 1 Series 118i Hatch Manual (2015-2020),126
BMW 1 Series 120i Hatch Auto (2015-2016),137
BMW 1 Series 120i Hatch Manual (2015-2016),139
BMW 3 Series Gran Turismo 320d Hatch Manual (2015-2025),127
BMW 7 Series 730d Sedan Auto (2015-2020),131
BMW 7 Series 730Ld Sedan Auto (2015-2025),134
BMW X1 xDrive20d Wagon Auto (2015-2025),135
BMW X1 sDrive20i Wagon Auto (2015-2017),141
Mercedes-Benz GLA Class GLA180 Wagon Auto (2015-2021),133
Lexus ES 300h Sedan CVT (2015-2018),130
Toyota RAV4 SUV Manual (2015-2019),149
Volvo S60 T4 Sedan Auto (2015-2018),144
Fiat 500X Pop SUV Auto (2015-2022),133
Fiat 500X Pop Star SUV Auto (2015-2022),133
Fiat 500X Pop SUV Manual (2015-2022),139
Jeep Renegade Sport 1.4 SUV Auto (2015-2022),137
Jeep Renegade Longitude SUV Auto (2015-2022),137
Jeep Renegade Limited SUV Auto (2015-2022),137
Jeep Renegade Sport 1.6 SUV Manual (2015-2022),141
Suzuki Vitara RT-S Hatch Auto (2015-2019),139
Suzuki Vitara RT-X Hatch Auto (2015-2019),147
Suzuki Vitara RT-X Hatch Auto (2015-2019),147
Ford Mondeo Ambiente Hatch Auto (2015-2025),135
Ford Mondeo Trend Hatch Auto (2015-2025),135
Ford Mondeo Titanium Hatch Auto (2015-2025),135
Ford Mondeo Ambiente Wagon Auto (2015-2025),140
Ford Mondeo Trend Wagon Auto (2015-2025),140
Ford Mondeo Titanium Wagon Auto (2015-2025),140
Suzuki Vitara RT-S Hatch Manual (2015-2016),136
Suzuki Vitara RT-S Hatch Auto (2015-2016),139
Suzuki Vitara RT-X Hatch Auto (2015-2016),147
BMW X5 sDrive25d Wagon Auto (2015-2020),146
Mercedes-Benz CLS Class CLS250d Wagon Auto (2015-2018),148
Mercedes-Benz CLS Class CLS250d Sedan Auto (2015-2018),141
Mazda CX-3 Wagon Auto (2015-2025),146
Renault Clio 4 RS EDC Hatch Auto (2014-2018),144
Suzuki S-Cross Hatch Manual (2014-2020),137
Suzuki S-Cross Hatch CVT (2014-2020),137
Suzuki S-Cross Hatch Manual (2014-2020),146
Suzuki S-Cross Hatch CVT (2014-2020),146
Renault Kangoo Van Manual (2014-2025),143
Mazda 3 Sedan Sedan Manual (2014-2019),136
Mazda 3 Sedan Sedan Auto (2014-2019),134
Mazda 3 Sedan Sedan Auto (2014-2019),141
Mazda 3 Hatch Hatch Manual (2014-2019),138
Mazda 3 Hatch Hatch Auto (2014-2019),136
Jaguar XF 2.2 D Sedan Auto (2014-2016),139
Land Rover Range Rover Evoque eD4 Coupe Manual (2014-2024),129
Land Rover Range Rover Evoque SD4 Coupe Manual (2014-2015),149
Land Rover Range Rover Evoque SD4 Wagon Manual (2014-2015),149
Mercedes-Benz C Class C200 Sedan Auto (2014-2016),138
Mercedes-Benz C Class C250 Sedan Auto (2014-2016),138
Honda Jazz VTi Hatch Manual (2014-2025),144
Honda Jazz VTi Hatch CVT (2014-2025),135
Honda Jazz VTiS Hatch CVT (2014-2025),135
Honda Jazz VTiL Hatch CVT (2014-2025),135
Nissan X-Trail Wagon Manual (2014-2024),139
Nissan X-Trail Wagon CVT (2014-2024),139
Audi A3 Cabriolet 1.8 TFSI S tronic Convertible Auto (2014-2016),133
Alfa Romeo MiTo 170 hp QV Sedan Manual (2014-2015),139
BMW 2 Series 228i Coupe Auto (2014-2016),148
BMW 4 Series 420d Gran Coupe Coupe Manual (2014-2025),128
BMW 4 Series 428i Gran Coupe Coupe Auto (2014-2016),149
BMW 4 Series 420i Gran Coupe Coupe Auto (2014-2016),146
BMW X3 xDrive20d Wagon Manual (2014-2020),146
BMW X3 xDrive20d Wagon Auto (2014-2018),141
BMW X4 xDrive20d Wagon Manual (2014-2020),146
BMW X4 xDrive20d Wagon Auto (2014-2020),141
Fiat Doblo Cargo 1.6MJTD 105hp Van Manual (2014-2022),143
Fiat Doblo Cargo 1.6MJTD 90hp Van Auto (2014-2022),130
Volkswagen Polo GTI Hatch Auto (2014),142
Volkswagen Polo GTI Hatch Auto (2014),142
Mercedes-Benz CLS Class CLS250CDI Wagon Auto (2014-2016),148
Mercedes-Benz CLS Class CLS250CDI Sedan Auto (2014-2016),141
Mercedes-Benz C Class C200T Wagon Auto (2014-2016),143
Mercedes-Benz C Class C250T Wagon Auto (2014-2016),142
Volkswagen Golf 90TSI Hatch Manual (2014),133
Volkswagen Golf 90TSI Hatch Auto (2014),126
Volkswagen Golf 90TSI Comfortline Hatch Manual (2014),133
Volkswagen Golf 90TSI C/L CE Hatch Auto (2014),126
Volkswagen Golf 90TSI Comfortline Hatch Auto (2014),126
Volkswagen Golf 110TDI Highline Hatch Auto (2014),129
Volkswagen The Beetle 118TSI Coupe Auto (2014),148
Volkswagen Golf GTI Hatch Manual (2014),144
Mercedes-Benz GLA Class GLA200 Wagon Auto (2014),142
Volkswagen Jetta 118TSI Sedan Manual (2014),150
Volkswagen Jetta 118TSI Sedan Auto (2014),144
Volkswagen Jetta 118TSI Comfortline Sedan Auto (2014),144
Nissan Qashqai Wagon CVT (2014-2024),129
Volkswagen Polo Trendline Hatch Manual (2014),142
Volkswagen Polo Trendline Hatch Auto (2014),140
Volkswagen Polo 77TSI Comfortline Hatch Manual (2014),128
Volkswagen Polo 77TSI Comfortline Hatch Auto (2014),128
MINI Cooper S Hardtop Hatch Auto (2014-2025),127
Honda Civic VTiS Hatch Manual (2014-2017),150
Honda City VTi Sedan Auto (2014-2017),132
Honda City VTi Sedan Manual (2014-2017),135
Honda City VTiL Sedan Auto (2014-2017),133
BMW 4 Series 420i Coupe Manual (2014-2020),147
BMW 4 Series 420i Coupe Auto (2014-2020),142
BMW 4 Series 420d Convertible Manual (2014-2021),138
BMW 4 Series 420d Convertible Auto (2014-2021),131
BMW 2 Series 220i Coupe Manual (2014-2025),148
BMW 2 Series 220i Coupe Auto (2014-2016),139
Renault Megane 1.2 EDC Wagon Auto (2014-2017),129
Renault Megane 1.2 EDC Hatch Auto (2014-2016),129
MINI Cooper S Hardtop Hatch Manual (2014-2025),138
Citroen Berlingo L2 Long Body 66kW HDi Manual Van Manual (2014-2018),150
Volvo S60 T5 Sedan Auto (2014-2018),149
Mazda 3 Hatch Hatch Auto (2014-2019),143
Audi A3 Sedan 1.8T FSI Ambition S-Tronic Sedan Auto (2014),129
Audi A3 Sportback 1.8 TFSI Ambition S-Tronic Hatch Auto (2014-2016),129
Audi A3 Sportback 1.8 TFSI quattro Ambition S-Tronic Hatch Auto (2014-2016),149
Audi A3 Sedan 1.8 TFSI Ambition S-Tronic Sedan Auto (2014-2016),129
Audi A3 Sedan 1.8 TFSI quattro Ambition S-Tronic Sedan Auto (2014-2016),149
Audi A4 Allroad 2.0 TDI quattro S-Tronic Wagon Auto (2014-2016),149
Volkswagen Jetta 118TSI Sedan Manual (2014),150
Volkswagen Jetta 118TSI Sedan Auto (2014),144
Volkswagen Jetta 118TSI Comfortline Sedan Auto (2014),144
Volkswagen Jetta 118TSI Highline Sedan Auto (2014),144
Skoda Roomster Ambition 77TSI Hatch Auto (2014),138
Skoda Roomster Ambition 77TSI Hatch Manual (2014),138
BMW 5 Series 520d Wagon Auto (2014-2020),128
Mazda 2 Neo Hatch Manual (2014-2025),126
Mazda 2 Neo Hatch Auto (2014-2025),128
Mazda 3 Hatch Hatch Manual (2014-2019),129
Mazda 3 Hatch Hatch Auto (2014-2019),137
MINI Cooper S Station Wagon Wagon Manual (2014-2025),140
MINI Cooper S Station Wagon Hatch Auto (2014-2025),129
BMW 2 Series Active Tourer 218i Wagon Auto (2014-2025),127
BMW 2 Series Active Tourer 225i Wagon Auto (2014-2025),142
BMW 2 Series Active Tourer 220i Wagon Manual (2014-2025),145
BMW 2 Series Active Tourer 220i Wagon Auto (2014-2025),138
Skoda Fabia Active 77TSI Hatch Manual (2014-2015),128
Skoda Fabia Active 77TSI Wagon Manual (2014-2015),128
Skoda Fabia RS 132TSI Hatch Auto (2014-2015),148
Skoda Fabia RS 132TSI Wagon Auto (2014-2015),148
Skoda Fabia Monte Carlo 77TSI Hatch Manual (2014-2015),128
Skoda Fabia 63 MPI Hatch Manual (2014-2015),142
Audi Q3 1.4 TFSI S-Tronic Wagon Auto (2014-2015),145
Skoda Rapid Ambition 90TSI DSG Hatch Auto (2014-2015),139
Skoda Rapid Elegance 90TSI DSG Hatch Auto (2014-2015),139
Skoda Octavia Elegance 132TSI Sedan Auto (2014-2015),136
Skoda Octavia Elegance 110TDI Sedan Auto (2014-2015),129
Skoda Octavia RS 135TDI Sedan Auto (2014-2015),137
Skoda Octavia Elegance 132TSI Wagon Auto (2014-2015),142
Skoda Octavia Elegance 110TDI Wagon Auto (2014-2015),129
Skoda Octavia RS 135TDI Wagon Auto (2014-2015),137
Skoda Octavia RS 162TSI Sedan Manual (2014-2015),147
Skoda Octavia RS 162TSI Wagon Manual (2014-2015),147
Skoda Yeti Active 77 TSI Wagon Manual (2014-2015),140
Skoda Octavia Ambition 103TSI Sedan Manual (2014-2015),132
Skoda Octavia Ambition 103TSI Wagon Manual (2014-2015),132
Skoda Octavia Ambition Plus 103TSI Sedan Manual (2014-2015),132
Skoda Octavia Ambition Plus 103TSI Wagon Manual (2014-2015),132
Volvo XC60 D4 Wagon Auto (2014-2015),127
Lexus NX 300h Hybrid Wagon CVT (2014-2021),131
Lexus NX 300h Hybrid Wagon CVT (2014-2021),133
MINI Cooper S Station Wagon Wagon Auto (2014-2025),136
Toyota RAV4 Wagon Manual (2013-2015),149
BMW 3 Series 320i Sedan Manual (2013-2015),147
BMW 3 Series 320i Sedan Auto (2013-2015),141
BMW 3 Series 328i Sedan Auto (2013-2015),147
BMW 3 Series 328i Sedan Manual (2013-2015),149
BMW 1 Series 125i Hatch Auto (2013-2020),149
MINI Cooper D FWD Paceman Coupe Auto (2013-2025),149
MINI Cooper D AWD Paceman Coupe Manual (2013-2025),129
MINI Cooper SD AWD Paceman Coupe Manual (2013-2025),130
Ford Ecosport Titanium Wagon Manual (2013-2025),131
Lexus ES 300h Sedan CVT (2013-2015),130
Peugeot 2008 1.6 VTi Wagon Auto (2013-2017),150
Peugeot 2008 1.6 VTi Wagon Manual (2013-2017),135
Mercedes-Benz CLA Class CLA250 SPORT Coupe Auto (2013-2019),141
BMW 4 Series 420d Coupe Manual (2013-2020),127
BMW 4 Series 428i Coupe Auto (2013-2020),149
BMW 3 Series 320i Wagon Auto (2013),145
Infiniti Q50 Sedan Auto (2013-2021),138
Ford Ecosport Trend Wagon Manual (2013-2025),131
Hyundai Accent 1.6 Sedan Manual (2013),144
Hyundai Accent 1.6 Hatch Manual (2013),144
Renault Megane Hatch Hatch Manual (2013),132
Ford Fiesta Ambiente Sedan Manual (2013-2025),139
Ford Fiesta Ambiente Sedan Auto (2013-2025),137
Ford Fiesta Trend Sedan Manual (2013-2025),139
Ford Fiesta Trend Sedan Auto (2013-2025),137
BMW 5 Series 535d Sedan Auto (2013-2017),148
BMW 5 Series 520i Sedan Auto (2013-2017),149
Alfa Romeo MiTo 135 hp Manual Hatch Manual (2013-2015),129
Volkswagen Jetta 118TSI Sedan Manual (2013),150
Peugeot 208 GTi Hatch Manual (2013-2015),139
Nissan Juke Hatch CVT (2013-2021),145
BMW 5 Series Gran Turismo 520d GT Hatch Auto (2013-2017),139
Mercedes-Benz CLA Class CLA200 Coupe Auto (2013-2016),133
Volkswagen Golf 90TSI Hatch Manual (2013),133
Volkswagen Golf 90TSI Hatch Auto (2013),126
Volkswagen Golf 90TSI Comfortline Hatch Manual (2013),133
Volkswagen Golf 90TSI Comfortline Hatch Auto (2013),126
Citroen DS4 DSport 120kW HDi Auto Sedan Auto (2013-2019),149
Toyota RAV4 Wagon Manual (2013-2015),149
BMW 3 Series 320i Sedan Manual (2013-2015),147
BMW 3 Series 320i Sedan Auto (2013-2015),141
BMW 3 Series 328i Sedan Auto (2013-2015),147
BMW 3 Series 328i Sedan Manual (2013-2015),149
BMW 1 Series 125i Hatch Auto (2013-2020),149
MINI Cooper D FWD Paceman Coupe Auto (2013-2025),149
MINI Cooper D AWD Paceman Coupe Manual (2013-2025),129
MINI Cooper SD AWD Paceman Coupe Manual (2013-2025),130
Ford Ecosport Titanium Wagon Manual (2013-2025),131
Lexus ES 300h Sedan CVT (2013-2015),130
Peugeot 2008 1.6 VTi Wagon Auto (2013-2017),150
Peugeot 2008 1.6 VTi Wagon Manual (2013-2017),135
Mercedes-Benz CLA Class CLA250 SPORT Coupe Auto (2013-2019),141
BMW 4 Series 420d Coupe Manual (2013-2020),127
BMW 4 Series 428i Coupe Auto (2013-2020),149
BMW 3 Series 320i Wagon Auto (2013),145
Infiniti Q50 Sedan Auto (2013-2021),138
Ford Ecosport Trend Wagon Manual (2013-2025),131
Hyundai Accent 1.6 Sedan Manual (2013),144
Hyundai Accent 1.6 Hatch Manual (2013),144
Renault Megane Hatch Hatch Manual (2013),132
Ford Fiesta Ambiente Sedan Manual (2013-2025),139
Ford Fiesta Ambiente Sedan Auto (2013-2025),137
Ford Fiesta Trend Sedan Manual (2013-2025),139
Ford Fiesta Trend Sedan Auto (2013-2025),137
BMW 5 Series 535d Sedan Auto (2013-2017),148
BMW 5 Series 520i Sedan Auto (2013-2017),149
Alfa Romeo MiTo 135 hp Manual Hatch Manual (2013-2015),129
Citroen C4 Exclusive 115kW Turbo Petrol EGS Sedan Other (2013-2014),148
Citroen C4 Picasso Seduction 110kW HDi EGS Wagon Other (2013-2014),137
Volkswagen Polo GTI Hatch Auto (2013),142
Volkswagen Polo GTI Hatch Auto (2013),142
BMW 3 Series 320i Wagon Auto (2013-2015),145
BMW 3 Series Gran Turismo 320d Hatch Manual (2013-2015),131
Mercedes-Benz E Class E200 Coupe Auto (2013-2016),141
Mercedes-Benz E Class E250 Coupe Auto (2013-2016),141
BMW 6 Series 640d Gran Coupe Sedan Auto (2013-2025),149
BMW 3 Series 316i Sedan Manual (2013-2015),143
BMW 3 Series 316i Sedan Auto (2013-2015),127
BMW 3 Series Gran Turismo 320i Hatch Auto (2013-2025),147
BMW 3 Series Gran Turismo 318d Hatch Auto (2013-2015),129
BMW 3 Series Gran Turismo 320d Hatch Auto (2013-2015),131
Mercedes-Benz E Class E220 CDI Sedan Auto (2013-2016),132
Mercedes-Benz E Class E250 CDI Sedan Auto (2013-2016),129
Mercedes-Benz E Class E200 Sedan Auto (2013-2016),148
Mercedes-Benz E Class E250 Sedan Auto (2013-2016),148
Mercedes-Benz E Class E250T CDI Wagon Auto (2013-2016),134
Volkswagen Golf 77TSI Hatch Manual (2013),144
Volkswagen Golf 77TSI Hatch Auto (2013),144
Volkswagen Golf 90TSI Trendline Hatch Manual (2013),149
Volkswagen Golf 90TSI Trendline Hatch Auto (2013),143
Volkswagen Golf 118TSI Comfortline Hatch Manual (2013),150
Volkswagen Golf 118TSI Comfortline Hatch Auto (2013),144
Kia Rondo 1.7 CRDi Wagon Manual (2013-2014),139
Jaguar XF 2.2 D Sedan Auto (2013-2014),139
Honda Civic VTiS Hatch Manual (2013-2014),150
Audi A3 Sportback 1.8T FSI Ambition Hatch Manual (2013-2016),135
Kia Rio 1.6 Sedan Manual (2013-2016),133
Volkswagen Golf 90TSI Trendline Wagon Auto (2013-2014),144
Volkswagen Golf 118TSI Comfortline Wagon Auto (2013-2014),148
Renault Kangoo Van Manual (2013-2014),137
Volkswagen The Beetle 118TSI Fender Hatch Auto (2013-2014),148
Volvo V40 Cross Country D4 Hatch Auto (2013-2014),139
Renault Megane Hatch Hatch Manual (2013-2014),132
Renault Megane 1.2 Hatch Manual (2013-2017),132
Audi A3 Sportback 1.8T FSI Ambition S-Tronic Hatch Auto (2013-2014),130
Citroen C4 Attraction 88kW Petrol Manual Sedan Manual (2013-2014),146
BMW 5 Series 520d Wagon Auto (2013-2014),139
BMW 5 Series 520d Sedan Auto (2013-2014),129
Mercedes-Benz B Class B180 BlueEFFICIENCY Sedan Auto (2013-2015),136
Mercedes-Benz B Class B200 BlueEFFICIENCY Sedan Auto (2013-2015),137
Mercedes-Benz CLS Class CLS250CDI Wagon Auto (2013-2014),144
Alfa Romeo Giulietta 1.4TB Hatch Manual (2013-2015),149
Alfa Romeo Giulietta 1.4TB Multiair Hatch Manual (2013-2015),132
Citroen DS4 DSport 147kW Turbo Petrol Manual Sedan Manual (2013-2015),149
Hyundai i30 3Dr 1.6 GDi Coupe Manual (2013-2015),147
Citroen DS4 DStyle 120kW HDi Auto Sedan Auto (2013-2015),149
Citroen DS3 Cabrio DSport 115kW Turbo Petrol Manual Convertible Manual (2013-2015),137
MINI Cooper Roadster Convertible Manual (2012-2017),142
MINI Cooper S Roadster Convertible Manual (2012-2017),149
Ford Focus Trend Sedan Auto (2012-2015),142
Ford Focus Sport Sedan Auto (2012-2015),142
Ford Focus Titanium Sedan Auto (2012-2015),142
Hyundai i20 1.4 Hatch Manual (2012-2015),126
Hyundai i20 1.4 Hatch Auto (2012-2015),140
Audi A1 Sportback 1.4 TFSI Ambition S-Tronic - Sport (136kw) Hatch Other (2012-2015),139
Ford Focus Ambiente Hatch Manual (2012-2015),145
Ford Focus Ambiente Sedan Manual (2012-2015),145
Ford Focus Trend Hatch Manual (2012-2015),134
Ford Focus Trend Hatch Auto (2012-2015),142
Ford Focus Sport Hatch Auto (2012-2015),142
Ford Focus Titanium Hatch Auto (2012-2015),142
Ford Focus Trend Sedan Manual (2012-2015),134
Nissan Almera Sedan Manual (2012-2015),149
Mercedes-Benz B Class B180 BlueEFFICIENCY Sedan Manual (2012),143
Peugeot 208 Allure Hatch Manual (2012-2015),134
Mercedes-Benz B Class B180 BlueEFFICIENCY Sedan Auto (2012),141
Mercedes-Benz B Class B200 BlueEFFICIENCY Sedan Auto (2012),141
BMW 3 Series ActiveHybrid 3 Sedan Auto (2012-2015),139
BMW 7 Series 730d Sedan Auto (2012-2016),148
BMW 7 Series 730Ld Sedan Auto (2012-2016),148
Peugeot 208 Allure Sport Hatch Manual (2012-2015),135
Opel Astra Hatch Hatch Manual (2012-2016),139
Opel Astra GTC Hatch Manual (2012-2016),142
Opel Corsa Hatch Hatch Manual (2012-2016),136
Opel Corsa Color Edition Hatch Manual (2012-2016),136
Opel Corsa Enjoy Hatch Hatch Manual (2012-2016),136
Opel Corsa Color Edition Hatch Auto (2012-2016),147
Opel Corsa Enjoy Hatch Hatch Auto (2012-2016),147
BMW X1 xDrive20d Wagon Manual (2012-2017),145
BMW X1 xDrive20d Wagon Auto (2012-2017),143
BMW X1 sDrive18d Wagon Manual (2012-2017),128
BMW X1 sDrive18d Wagon Auto (2012-2017),132
Volkswagen Jetta 118TSI Sedan Manual (2012),150
Volkswagen Jetta 118TSI Sedan Auto (2012),144
Volkswagen Jetta 118TSI Comfortline Sedan Auto (2012),144
Volkswagen Golf 77TSI Hatch Manual (2012),144
Volkswagen Golf 77TSI Hatch Auto (2012),144
Volkswagen Golf 90TSI Trendline Hatch Manual (2012),149
Volkswagen Golf 90TSI Trendline Hatch Auto (2012),143
Volkswagen Golf 118TSI Comfortline Hatch Manual (2012),150
Volkswagen Golf 118TSI Comfortline Hatch Auto (2012),144
Volkswagen Golf 90TSI Trendline Wagon Auto (2012),144
Volkswagen Golf 118TSI Comfortline Wagon Auto (2012),148
Skoda Fabia 77TSI Hatch Manual (2012),128
Skoda Fabia Monte Carlo 77TSI Hatch Manual (2012),128
Volkswagen Polo Trendline Hatch Manual (2012),142
Volkswagen Polo Trendline Hatch Auto (2012),140
Volkswagen Polo 77TSI Comfortline Hatch Manual (2012),128
Volkswagen Polo 77TSI Comfortline Hatch Auto (2012),128
Volkswagen Polo GTI Hatch Auto (2012),142
Volkswagen Polo GTI Hatch Auto (2012),142
Skoda Roomster 77TSI Hatch Auto (2012),138
Skoda Roomster 77TSI Hatch Manual (2012),138
Skoda Fabia RS Hatch Auto (2012),148
Skoda Fabia RS Wagon Auto (2012),148
Skoda Fabia Active 77TSI Wagon Manual (2012),128
Audi A4 1.8 TFSI Multitronic Sedan CVT (2012-2013),134
Audi A4 Avant 1.8 TFSI Multitronic Wagon CVT (2012-2013),139
Audi A5 Coupe 1.8TFSI Multitronic Coupe CVT (2012-2013),134
Audi A5 Sportback 1.8TFSI Multitronic Coupe CVT (2012-2013),136
Audi A5 Cabriolet 1.8T FSI Multitronic Convertible CVT (2012-2013),143
Citroen DS3 Hatch Other (2012-2013),129
Citroen DS3 Hatch Manual (2012-2013),136
Citroen DS3 Hatch Manual (2012-2013),134
Citroen DS3 Hatch Other (2012-2013),127
Citroen DS3 Hatch Manual (2012-2013),138
Citroen DS3 Hatch Manual (2012-2013),136
Citroen DS3 Hatch Manual (2012-2013),139
Citroen DS4 Hatch Manual (2012-2013),144
Mitsubishi ASX ASPIRE Wagon Manual (2012-2013),149
Citroen DS4 Hatch Other (2012-2013),149
Citroen DS4 Hatch Manual (2012-2013),134
Citroen DS4 Hatch Manual (2012-2013),149
Hyundai Accent CRDi 1.6 AT Sedan Auto (2012-2013),148
Hyundai Accent CRDi 1.6 AT Hatch Auto (2012-2013),148
Audi A5 Coupe 3.0TDI quattro S-Tronic Coupe Auto (2012-2016),149
Audi A5 Sportback 3.0TDI quattro S-Tronic Coupe Auto (2012-2016),149
Audi A4 3.0 TDI Multitronic Sedan CVT (2012-2016),129
Audi A4 3.0 TDI quattro S-Tronic Sedan Other (2012-2016),149
Honda Civic VTiS Hatch Manual (2012-2013),146
Holden Barina Spark CD Hatch Auto (2012-2016),139
Mazda 6 Sedan Auto (2012-2018),141
Mazda 6 Wagon Auto (2012-2018),141
Suzuki Swift Sport Hatch CVT (2012),144
Suzuki Swift Hatch CVT (2012-2020),144
Mercedes-Benz A Class A180 BlueEFFICIENCY Sedan Auto (2012-2019),135
Mercedes-Benz A Class A200 BlueEFFICIENCY Sedan Auto (2012-2019),141
Ford Fiesta Metal Sedan Manual (2012-2013),140
Peugeot Partner L2 1.6 HDi Van Manual (2012-2021),150
Volkswagen Polo Trendline Hatch Manual (2012),142
Volkswagen Polo Trendline Hatch Auto (2012),140
Volkswagen Polo 77TSI Comfortline Hatch Manual (2012),128
Lexus GS450h Hybrid Sedan CVT (2012-2021),147
Mercedes-Benz C Class C180 BlueEFFICIENCY Coupe Auto (2012-2016),146
Audi A1 Sportback 1.4 TFSI Attraction Hatch Manual (2012-2019),126
Audi A1 Sportback 1.4 TFSI Ambition Hatch Manual (2012-2019),126
Mazda CX-5 FWD Wagon Auto (2012-2017),148
Volkswagen Polo 77TSI Comfortline Hatch Auto (2012),128
Volkswagen Polo GTI Hatch Auto (2012),142
Volkswagen Polo GTI Hatch Auto (2012),142
Kia Rio 1.6 Sedan Auto (2012-2016),145
Mazda CX-5 AWD Wagon Auto (2012-2017),149
Mazda CX-5 FWD Wagon Manual (2012-2017),149
Kia Rio 1.4 3-door Hatch Manual (2012-2016),135
Kia Rio 1.4 3-door Hatch Auto (2012-2016),150
Kia Rio 1.6 3-door Hatch Manual (2012-2016),133
Kia Rio 1.6 3-door Hatch Auto (2012-2016),145
BMW 3 Series 328i Sedan Auto (2012-2013),147
BMW 3 Series 328i Sedan Manual (2012-2013),149
BMW 1 Series 125i Hatch Auto (2012-2013),149
BMW 3 Series 320i Sedan Manual (2012-2013),147
BMW 3 Series 320i Sedan Auto (2012-2013),141
BMW 3 Series ActiveHybrid 3 Sedan Auto (2012-2013),139
Jaguar XF 2.2 D Sedan Auto (2012-2014),149
Audi A4 Avant 3.0 TDI Multitronic Wagon CVT (2012-2014),135
Land Rover Range Rover Evoque TD4 Coupe Manual (2012-2014),149
Land Rover Range Rover Evoque TD4 Wagon Manual (2012-2014),149
Land Rover Range Rover Evoque SD4 Coupe Manual (2012-2014),149
Land Rover Range Rover Evoque SD4 Wagon Manual (2012-2014),149
Land Rover Range Rover Evoque eD4 Coupe Manual (2012-2014),129
Land Rover Range Rover Evoque eD4 Wagon Manual (2012-2014),133
Kia Rio 1.6 Sedan Manual (2012-2014),133
Honda Jazz Vibe Hatch Manual (2012-2014),138
Mercedes-Benz CLS Class CLS250CDI BlueEFFICIENCY Sedan Auto (2012-2014),137
Volvo V40 D4 Hatch Auto (2012-2014),139
Volvo V40 D4 Hatch Manual (2012-2014),128
BMW 5 Series Gran Turismo 520d GT Hatch Auto (2012-2014),139
Hyundai i40 1.7 CRDi Active Sedan Auto (2012-2015),149
